cif name= ./9006337.cif
./9006337.cif
Full Formula (Mg16 Si16 O48)
         [2.1530963392829485, 1.613465347045762, 2.0909555680618284, 2.025029115964913]
         [2.1530963392829507, 1.613465347045762, 2.090955568061828, 2.025029115964914]

ce_symbol  = S:1
ce_fraction=  8.218965595824357e-05
species:coords:index
Si1 : [ 0.2616405 14.0842967  7.416981 ] : 20


**isite= 37
O1 : [ 2.7749436 12.4727334  5.81724  ]

ce_symbol  = T:4
ce_fraction=  0.9999178103440417
species:coords:index
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
Mg1 : [ 4.486746  11.3922742  5.7617118] : 7
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Mg1 : [ 1.896246  11.3922742  7.4592882] : 2
!!!atention to nb coordination!!!
         [2.0909555680618266, 2.025029115964914, 1.613465347045762, 2.1530963392829507]
         [2.090955568061827, 2.025029115964914, 1.613465347045762, 2.1530963392829507]

ce_symbol  = S:1
ce_fraction=  8.218965595824357e-05
species:coords:index
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21


**isite= 38
O1 : [2.4060564 5.7782666 2.99676  ]

ce_symbol  = T:4
ce_fraction=  0.9999178103440417
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Mg1 : [0.694254  6.8587258 3.0522882] : 0
Mg1 : [3.321021  6.8769768 4.5224634] : 8
Mg1 : [3.284754  6.8587258 1.3547118] : 1
!!!atention to nb coordination!!!
         [1.6134653470457627, 2.0250291159649154, 2.090955568061829, 2.153096339282951]
         [1.6134653470457627, 2.025029115964915, 2.0909555680618275, 2.1530963392829507]

ce_symbol  = S:1
ce_fraction=  8.21896559582462e-05
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22


**isite= 39
O1 : [ 0.1844436 14.9037666  2.99676  ]

ce_symbol  = T:4
ce_fraction=  0.9999178103440417
species:coords:index
Mg1 : [-0.694254  15.9842258  1.3547118] : 4
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Mg1 : [-0.730521  16.0024768  4.5224634] : 13
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
!!!atention to nb coordination!!!
         [2.15309633928295, 2.025029115964914, 2.0909555680618275, 1.61346534704576]
         [2.1530963392829503, 2.025029115964914, 2.0909555680618266, 1.613465347045762]

ce_symbol  = S:1
ce_fraction=  8.218965595823048e-05
species:coords:index
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
!!!atention to nb coordination!!!
         [1.61346534704576]
         [1.613465347045762]


**isite= 40
O1 : [ 1.0351638 10.2661875  5.8145958]

ce_symbol  = T:4
ce_fraction=  0.9965130469458112
species:coords:index
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
Mg1 : [ 1.896246  11.3922742  7.4592882] : 2
Mg1 : [-0.694254  11.3922742  5.7617118] : 7
Si1 : [1.0450077 8.6418485 5.8401564] : 24
!!!atention to nb coordination!!!
         [2.0560470274412896, 2.171300739577892, 2.0644015840746035, 1.6245699226443222]
         [2.0560470274412905, 2.1713007395778905, 2.0644015840746035, 1.624569922644322]

ce_symbol  = S:1
ce_fraction=  0.003486953054188826
species:coords:index
Si1 : [1.0450077 8.6418485 5.8401564] : 24
!!!atention to nb coordination!!!
         [1.6245699226443222]
         [1.624569922644322]


**isite= 41
O1 : [ 3.6256638 10.2661875  7.4064042]

ce_symbol  = T:4
ce_fraction=  0.9965130469458112
species:coords:index
Mg1 : [ 1.896246  11.3922742  7.4592882] : 2
Mg1 : [ 4.450479  11.3740232  8.9294634] : 10
Si1 : [3.6355077 8.6418485 7.3808436] : 25
Mg1 : [ 4.486746  11.3922742  5.7617118] : 7
!!!atention to nb coordination!!!
         [2.0644015840746044, 2.056047027441291, 1.6245699226443222, 2.171300739577891]
         [2.0644015840746035, 2.056047027441291, 1.624569922644322, 2.1713007395778905]

ce_symbol  = S:1
ce_fraction=  0.0034869530541887218
species:coords:index
Si1 : [3.6355077 8.6418485 7.3808436] : 25
!!!atention to nb coordination!!!
         [1.6245699226443222]
         [1.624569922644322]


**isite= 42
O1 : [1.5553362 7.9848125 1.4075958]

ce_symbol  = T:4
ce_fraction=  0.9965130469458112
species:coords:index
Mg1 : [0.694254  6.8587258 3.0522882] : 0
Si1 : [1.5454923 9.6091515 1.4331564] : 26
Mg1 : [ 0.730521   6.8769768 -0.1154634] : 9
Mg1 : [3.284754  6.8587258 1.3547118] : 1
!!!atention to nb coordination!!!
         [2.1713007395778896, 1.6245699226443238, 2.056047027441288, 2.0644015840746026]
         [2.1713007395778896, 1.624569922644322, 2.05604702744129, 2.064401584074603]

ce_symbol  = S:1
ce_fraction=  0.00348695305418868
species:coords:index
Si1 : [1.5454923 9.6091515 1.4331564] : 26
!!!atention to nb coordination!!!
         [1.6245699226443238]
         [1.624569922644322]


**isite= 43
O1 : [ 1.0351638 17.1103125  1.4075958]

ce_symbol  = T:4
ce_fraction=  0.9965130469458109
species:coords:index
Mg1 : [-0.694254  15.9842258  1.3547118] : 4
Si1 : [ 1.0450077 18.7346515  1.4331564] : 27
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Mg1 : [ 1.859979  16.0024768 -0.1154634] : 12
!!!atention to nb coordination!!!
         [2.0644015840746035, 1.6245699226443187, 2.1713007395778914, 2.0560470274412905]
         [2.0644015840746044, 1.6245699226443184, 2.171300739577891, 2.0560470274412923]

ce_symbol  = S:1
ce_fraction=  0.003486953054189074
species:coords:index
Si1 : [ 1.0450077 18.7346515  1.4331564] : 27
!!!atention to nb coordination!!!
         [1.6245699226443187]
         [1.6245699226443184]


**isite= 44
O1 : [4.1458362 1.1406875 7.4064042]

ce_symbol  = T:4
ce_fraction=  0.9965130469458111
species:coords:index
Mg1 : [3.284754  2.2667742 5.7617118] : 6
Si1 : [ 4.1359923 -0.4836515  7.3808436] : 28
Mg1 : [5.875254  2.2667742 7.4592882] : 3
Mg1 : [3.321021  2.2485232 8.9294634] : 11
!!!atention to nb coordination!!!
         [2.171300739577889, 1.6245699226443202, 2.064401584074603, 2.0560470274412914]
         [2.17130073957789, 1.6245699226443209, 2.064401584074602, 2.0560470274412914]

ce_symbol  = S:1
ce_fraction=  0.003486953054188897
species:coords:index
Si1 : [ 4.1359923 -0.4836515  7.3808436] : 28
!!!atention to nb coordination!!!
         [1.6245699226443202]
         [1.6245699226443209]


**isite= 45
O1 : [1.5553362 1.1406875 5.8145958]

ce_symbol  = T:4
ce_fraction=  0.9965130469458111
species:coords:index
Mg1 : [0.694254  2.2667742 7.4592882] : 3
Mg1 : [0.730521  2.2485232 4.2915366] : 14
Mg1 : [3.284754  2.2667742 5.7617118] : 6
Si1 : [ 1.5454923 -0.4836515  5.8401564] : 29
!!!atention to nb coordination!!!
         [2.1713007395778905, 2.05604702744129, 2.064401584074603, 1.6245699226443202]
         [2.17130073957789, 2.0560470274412905, 2.064401584074603, 1.6245699226443209]

ce_symbol  = S:1
ce_fraction=  0.0034869530541888497
species:coords:index
Si1 : [ 1.5454923 -0.4836515  5.8401564] : 29
!!!atention to nb coordination!!!
         [1.6245699226443202]
         [1.6245699226443209]


**isite= 46
O1 : [ 3.6256638 17.1103125  2.9994042]

ce_symbol  = T:4
ce_fraction=  0.9965130469458109
species:coords:index
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Si1 : [ 3.6355077 18.7346515  2.9738436] : 30
Mg1 : [ 4.450479  16.0024768  4.5224634] : 13
Mg1 : [ 4.486746  15.9842258  1.3547118] : 4
!!!atention to nb coordination!!!
         [2.0644015840746044, 1.6245699226443187, 2.056047027441293, 2.171300739577891]
         [2.0644015840746044, 1.6245699226443184, 2.0560470274412923, 2.171300739577891]

ce_symbol  = S:1
ce_fraction=  0.0034869530541891233
species:coords:index
Si1 : [ 3.6355077 18.7346515  2.9738436] : 30
!!!atention to nb coordination!!!
         [1.6245699226443187]
         [1.6245699226443184]


**isite= 47
O1 : [4.1458362 7.9848125 2.9994042]

ce_symbol  = T:4
ce_fraction=  0.9965130469458112
species:coords:index
Mg1 : [3.321021  6.8769768 4.5224634] : 8
Si1 : [4.1359923 9.6091515 2.9738436] : 31
Mg1 : [5.875254  6.8587258 3.0522882] : 0
Mg1 : [3.284754  6.8587258 1.3547118] : 1
!!!atention to nb coordination!!!
         [2.056047027441291, 1.624569922644324, 2.064401584074602, 2.1713007395778887]
         [2.0560470274412905, 1.624569922644322, 2.064401584074602, 2.1713007395778896]

ce_symbol  = S:1
ce_fraction=  0.00348695305418868
species:coords:index
Si1 : [4.1359923 9.6091515 2.9738436] : 31
!!!atention to nb coordination!!!
         [1.624569922644324]
         [1.624569922644322]


**isite= 48
O1 : [4.9571808 5.6724108 4.3832022]

ce_symbol  = S:1
ce_fraction=  0.7188252975403883
species:coords:index
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [1.590407467793941]
         [1.5904074677939415]

ce_symbol  = TS:3
ce_fraction=  0.19913199420686098
species:coords:index
Mg1 : [3.321021  6.8769768 4.5224634] : 8
Mg1 : [5.875254  6.8587258 3.0522882] : 0
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [2.0365146258540565, 2.005376212878581, 1.590407467793941]
         [2.036514625854056, 2.0053762128785806, 1.5904074677939415]

ce_symbol  = TY:3
ce_fraction=  0.05163959016067767
species:coords:index
Mg1 : [3.321021  6.8769768 4.5224634] : 8
Mg1 : [5.875254  6.8587258 3.0522882] : 0
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [2.0365146258540565, 2.005376212878581, 1.590407467793941]
         [2.036514625854056, 2.0053762128785806, 1.5904074677939415]

ce_symbol  = TL:3
ce_fraction=  0.030402918224367657
species:coords:index
Mg1 : [3.321021  6.8769768 4.5224634] : 8
Mg1 : [5.875254  6.8587258 3.0522882] : 0
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [2.0365146258540565, 2.005376212878581, 1.590407467793941]
         [2.036514625854056, 2.0053762128785806, 1.5904074677939415]

ce_symbol  = L:2
ce_fraction=  1.3424003792102068e-07
species:coords:index
Mg1 : [5.875254  6.8587258 3.0522882] : 0
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [2.005376212878581, 1.590407467793941]
         [2.0053762128785806, 1.5904074677939415]

ce_symbol  = A:2
ce_fraction=  6.562766763573509e-08
species:coords:index
Mg1 : [5.875254  6.8587258 3.0522882] : 0
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [2.005376212878581, 1.590407467793941]
         [2.0053762128785806, 1.5904074677939415]


**isite= 49
O1 : [2.3666808 5.6724108 0.0237978]

ce_symbol  = S:1
ce_fraction=  0.7188252975403888
species:coords:index
Si1 : [ 2.3288595  4.9587967 -1.397019 ] : 17
!!!atention to nb coordination!!!
         [1.5904074677939393]
         [1.5904074677939417]

ce_symbol  = TS:3
ce_fraction=  0.19913199420686015
species:coords:index
Mg1 : [3.284754  6.8587258 1.3547118] : 1
Mg1 : [ 0.730521   6.8769768 -0.1154634] : 9
Si1 : [ 2.3288595  4.9587967 -1.397019 ] : 17
!!!atention to nb coordination!!!
         [2.0053762128785815, 2.0365146258540565, 1.5904074677939393]
         [2.005376212878581, 2.036514625854056, 1.5904074677939417]

ce_symbol  = TY:3
ce_fraction=  0.05163959016067776
species:coords:index
Mg1 : [3.284754  6.8587258 1.3547118] : 1
Mg1 : [ 0.730521   6.8769768 -0.1154634] : 9
Si1 : [ 2.3288595  4.9587967 -1.397019 ] : 17
!!!atention to nb coordination!!!
         [2.0053762128785815, 2.0365146258540565, 1.5904074677939393]
         [2.005376212878581, 2.036514625854056, 1.5904074677939417]

ce_symbol  = TL:3
ce_fraction=  0.03040291822436771
species:coords:index
Mg1 : [3.284754  6.8587258 1.3547118] : 1
Mg1 : [ 0.730521   6.8769768 -0.1154634] : 9
Si1 : [ 2.3288595  4.9587967 -1.397019 ] : 17
!!!atention to nb coordination!!!
         [2.0053762128785815, 2.0365146258540565, 1.5904074677939393]
         [2.005376212878581, 2.036514625854056, 1.5904074677939417]

ce_symbol  = L:2
ce_fraction=  1.3424003792098977e-07
species:coords:index
Mg1 : [3.284754  6.8587258 1.3547118] : 1
Si1 : [ 2.3288595  4.9587967 -1.397019 ] : 17
!!!atention to nb coordination!!!
         [2.0053762128785815, 1.5904074677939393]
         [2.005376212878581, 1.5904074677939417]

ce_symbol  = A:2
ce_fraction=  6.562766763572105e-08
species:coords:index
Mg1 : [3.284754  6.8587258 1.3547118] : 1
Si1 : [ 2.3288595  4.9587967 -1.397019 ] : 17
!!!atention to nb coordination!!!
         [2.0053762128785815, 1.5904074677939393]
         [2.005376212878581, 1.5904074677939417]


**isite= 50
O1 : [ 2.8143192 12.5785892  8.7902022]

ce_symbol  = S:1
ce_fraction=  0.7188252975403878
species:coords:index
Si1 : [ 2.8521405 13.2922033 10.211019 ] : 18
!!!atention to nb coordination!!!
         [1.5904074677939435]
         [1.5904074677939426]

ce_symbol  = TS:3
ce_fraction=  0.199131994206861
species:coords:index
Si1 : [ 2.8521405 13.2922033 10.211019 ] : 18
Mg1 : [ 1.896246  11.3922742  7.4592882] : 2
Mg1 : [ 4.450479  11.3740232  8.9294634] : 10
!!!atention to nb coordination!!!
         [1.5904074677939435, 2.005376212878579, 2.0365146258540556]
         [1.5904074677939426, 2.0053762128785806, 2.0365146258540556]

ce_symbol  = TY:3
ce_fraction=  0.05163959016067787
species:coords:index
Si1 : [ 2.8521405 13.2922033 10.211019 ] : 18
Mg1 : [ 1.896246  11.3922742  7.4592882] : 2
Mg1 : [ 4.450479  11.3740232  8.9294634] : 10
!!!atention to nb coordination!!!
         [1.5904074677939435, 2.005376212878579, 2.0365146258540556]
         [1.5904074677939426, 2.0053762128785806, 2.0365146258540556]

ce_symbol  = TL:3
ce_fraction=  0.03040291822436792
species:coords:index
Si1 : [ 2.8521405 13.2922033 10.211019 ] : 18
Mg1 : [ 1.896246  11.3922742  7.4592882] : 2
Mg1 : [ 4.450479  11.3740232  8.9294634] : 10
!!!atention to nb coordination!!!
         [1.5904074677939435, 2.005376212878579, 2.0365146258540556]
         [1.5904074677939426, 2.0053762128785806, 2.0365146258540556]

ce_symbol  = L:2
ce_fraction=  1.3424003792091073e-07
species:coords:index
Si1 : [ 2.8521405 13.2922033 10.211019 ] : 18
Mg1 : [ 1.896246  11.3922742  7.4592882] : 2
!!!atention to nb coordination!!!
         [1.5904074677939435, 2.005376212878579]
         [1.5904074677939426, 2.0053762128785806]

ce_symbol  = A:2
ce_fraction=  6.562766763568203e-08
species:coords:index
Si1 : [ 2.8521405 13.2922033 10.211019 ] : 18
Mg1 : [ 1.896246  11.3922742  7.4592882] : 2
!!!atention to nb coordination!!!
         [1.5904074677939435, 2.005376212878579]
         [1.5904074677939426, 2.0053762128785806]


**isite= 51
O1 : [4.9571808 3.4530892 8.7902022]

ce_symbol  = S:1
ce_fraction=  0.7188252975403876
species:coords:index
Si1 : [ 4.9193595  4.1667033 10.211019 ] : 19
!!!atention to nb coordination!!!
         [1.5904074677939424]
         [1.5904074677939422]

ce_symbol  = TS:3
ce_fraction=  0.19913199420686176
species:coords:index
Si1 : [ 4.9193595  4.1667033 10.211019 ] : 19
Mg1 : [3.321021  2.2485232 8.9294634] : 11
Mg1 : [5.875254  2.2667742 7.4592882] : 3
!!!atention to nb coordination!!!
         [1.5904074677939424, 2.0365146258540556, 2.00537621287858]
         [1.5904074677939422, 2.0365146258540556, 2.0053762128785806]

ce_symbol  = TY:3
ce_fraction=  0.051639590160677644
species:coords:index
Si1 : [ 4.9193595  4.1667033 10.211019 ] : 19
Mg1 : [3.321021  2.2485232 8.9294634] : 11
Mg1 : [5.875254  2.2667742 7.4592882] : 3
!!!atention to nb coordination!!!
         [1.5904074677939424, 2.0365146258540556, 2.00537621287858]
         [1.5904074677939422, 2.0365146258540556, 2.0053762128785806]

ce_symbol  = TL:3
ce_fraction=  0.0304029182243675
species:coords:index
Si1 : [ 4.9193595  4.1667033 10.211019 ] : 19
Mg1 : [3.321021  2.2485232 8.9294634] : 11
Mg1 : [5.875254  2.2667742 7.4592882] : 3
!!!atention to nb coordination!!!
         [1.5904074677939424, 2.0365146258540556, 2.00537621287858]
         [1.5904074677939422, 2.0365146258540556, 2.0053762128785806]

ce_symbol  = L:2
ce_fraction=  1.342400379208911e-07
species:coords:index
Si1 : [ 4.9193595  4.1667033 10.211019 ] : 19
Mg1 : [5.875254  2.2667742 7.4592882] : 3
!!!atention to nb coordination!!!
         [1.5904074677939424, 2.00537621287858]
         [1.5904074677939422, 2.0053762128785806]

ce_symbol  = A:2
ce_fraction=  6.562766763567195e-08
species:coords:index
Si1 : [ 4.9193595  4.1667033 10.211019 ] : 19
Mg1 : [5.875254  2.2667742 7.4592882] : 3
!!!atention to nb coordination!!!
         [1.5904074677939424, 2.00537621287858]
         [1.5904074677939422, 2.0053762128785806]


**isite= 52
O1 : [ 0.2238192 14.7979108  0.0237978]

ce_symbol  = S:1
ce_fraction=  0.7188252975403876
species:coords:index
Si1 : [ 0.2616405 14.0842967 -1.397019 ] : 20
!!!atention to nb coordination!!!
         [1.5904074677939402]
         [1.5904074677939422]

ce_symbol  = TS:3
ce_fraction=  0.19913199420686115
species:coords:index
Si1 : [ 0.2616405 14.0842967 -1.397019 ] : 20
Mg1 : [-0.694254  15.9842258  1.3547118] : 4
Mg1 : [ 1.859979  16.0024768 -0.1154634] : 12
!!!atention to nb coordination!!!
         [1.5904074677939402, 2.00537621287858, 2.0365146258540547]
         [1.5904074677939422, 2.0053762128785806, 2.0365146258540547]

ce_symbol  = TY:3
ce_fraction=  0.051639590160677915
species:coords:index
Si1 : [ 0.2616405 14.0842967 -1.397019 ] : 20
Mg1 : [-0.694254  15.9842258  1.3547118] : 4
Mg1 : [ 1.859979  16.0024768 -0.1154634] : 12
!!!atention to nb coordination!!!
         [1.5904074677939402, 2.00537621287858, 2.0365146258540547]
         [1.5904074677939422, 2.0053762128785806, 2.0365146258540547]

ce_symbol  = TL:3
ce_fraction=  0.030402918224367855
species:coords:index
Si1 : [ 0.2616405 14.0842967 -1.397019 ] : 20
Mg1 : [-0.694254  15.9842258  1.3547118] : 4
Mg1 : [ 1.859979  16.0024768 -0.1154634] : 12
!!!atention to nb coordination!!!
         [1.5904074677939402, 2.00537621287858, 2.0365146258540547]
         [1.5904074677939422, 2.0053762128785806, 2.0365146258540547]

ce_symbol  = L:2
ce_fraction=  1.3424003792086102e-07
species:coords:index
Si1 : [ 0.2616405 14.0842967 -1.397019 ] : 20
Mg1 : [-0.694254  15.9842258  1.3547118] : 4
!!!atention to nb coordination!!!
         [1.5904074677939402, 2.00537621287858]
         [1.5904074677939422, 2.0053762128785806]

ce_symbol  = A:2
ce_fraction=  6.562766763565762e-08
species:coords:index
Si1 : [ 0.2616405 14.0842967 -1.397019 ] : 20
Mg1 : [-0.694254  15.9842258  1.3547118] : 4
!!!atention to nb coordination!!!
         [1.5904074677939402, 2.00537621287858]
         [1.5904074677939422, 2.0053762128785806]


**isite= 53
O1 : [ 2.8143192 14.7979108  4.3832022]

ce_symbol  = S:1
ce_fraction=  0.7188252975403877
species:coords:index
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21

ce_symbol  = TS:3
ce_fraction=  0.199131994206861
species:coords:index
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Mg1 : [ 4.450479  16.0024768  4.5224634] : 13
!!!atention to nb coordination!!!
         [2.00537621287858, 1.590407467793942, 2.0365146258540547]
         [2.0053762128785806, 1.590407467793942, 2.0365146258540547]

ce_symbol  = TY:3
ce_fraction=  0.05163959016067779
species:coords:index
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Mg1 : [ 4.450479  16.0024768  4.5224634] : 13
!!!atention to nb coordination!!!
         [2.00537621287858, 1.590407467793942, 2.0365146258540547]
         [2.0053762128785806, 1.590407467793942, 2.0365146258540547]

ce_symbol  = TL:3
ce_fraction=  0.030402918224367984
species:coords:index
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Mg1 : [ 4.450479  16.0024768  4.5224634] : 13
!!!atention to nb coordination!!!
         [2.00537621287858, 1.590407467793942, 2.0365146258540547]
         [2.0053762128785806, 1.590407467793942, 2.0365146258540547]

ce_symbol  = L:2
ce_fraction=  1.342400379208809e-07
species:coords:index
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
!!!atention to nb coordination!!!
         [2.00537621287858, 1.590407467793942]
         [2.0053762128785806, 1.590407467793942]

ce_symbol  = A:2
ce_fraction=  6.56276676356673e-08
species:coords:index
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
!!!atention to nb coordination!!!
         [2.00537621287858, 1.590407467793942]
         [2.0053762128785806, 1.590407467793942]


**isite= 54
O1 : [2.3666808 3.4530892 4.4307978]

ce_symbol  = S:1
ce_fraction=  0.7188252975403884
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
!!!atention to nb coordination!!!
         [1.5904074677939415]
         [1.590407467793942]

ce_symbol  = TS:3
ce_fraction=  0.19913199420686087
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Mg1 : [3.284754  2.2667742 5.7617118] : 6
Mg1 : [0.730521  2.2485232 4.2915366] : 14
!!!atention to nb coordination!!!
         [1.5904074677939415, 2.0053762128785815, 2.036514625854055]
         [1.590407467793942, 2.0053762128785806, 2.0365146258540556]

ce_symbol  = TY:3
ce_fraction=  0.05163959016067755
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Mg1 : [3.284754  2.2667742 5.7617118] : 6
Mg1 : [0.730521  2.2485232 4.2915366] : 14
!!!atention to nb coordination!!!
         [1.5904074677939415, 2.0053762128785815, 2.036514625854055]
         [1.590407467793942, 2.0053762128785806, 2.0365146258540556]

ce_symbol  = TL:3
ce_fraction=  0.03040291822436761
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Mg1 : [3.284754  2.2667742 5.7617118] : 6
Mg1 : [0.730521  2.2485232 4.2915366] : 14
!!!atention to nb coordination!!!
         [1.5904074677939415, 2.0053762128785815, 2.036514625854055]
         [1.590407467793942, 2.0053762128785806, 2.0365146258540556]

ce_symbol  = L:2
ce_fraction=  1.3424003792086046e-07
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Mg1 : [3.284754  2.2667742 5.7617118] : 6
!!!atention to nb coordination!!!
         [1.5904074677939415, 2.0053762128785815]
         [1.590407467793942, 2.0053762128785806]

ce_symbol  = A:2
ce_fraction=  6.562766763565752e-08
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Mg1 : [3.284754  2.2667742 5.7617118] : 6
!!!atention to nb coordination!!!
         [1.5904074677939415, 2.0053762128785815]
         [1.590407467793942, 2.0053762128785806]


**isite= 55
O1 : [ 0.2238192 12.5785892  4.4307978]

ce_symbol  = S:1
ce_fraction=  0.718825297540388
species:coords:index
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
!!!atention to nb coordination!!!
         [1.5904074677939426]
         [1.5904074677939422]

ce_symbol  = TS:3
ce_fraction=  0.19913199420686062
species:coords:index
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Mg1 : [-0.694254  11.3922742  5.7617118] : 7
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
!!!atention to nb coordination!!!
         [1.5904074677939426, 2.0053762128785797, 2.036514625854056]
         [1.5904074677939422, 2.0053762128785806, 2.036514625854056]

ce_symbol  = TY:3
ce_fraction=  0.05163959016067793
species:coords:index
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Mg1 : [-0.694254  11.3922742  5.7617118] : 7
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
!!!atention to nb coordination!!!
         [1.5904074677939426, 2.0053762128785797, 2.036514625854056]
         [1.5904074677939422, 2.0053762128785806, 2.036514625854056]

ce_symbol  = TL:3
ce_fraction=  0.03040291822436787
species:coords:index
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Mg1 : [-0.694254  11.3922742  5.7617118] : 7
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
!!!atention to nb coordination!!!
         [1.5904074677939426, 2.0053762128785797, 2.036514625854056]
         [1.5904074677939422, 2.0053762128785806, 2.036514625854056]

ce_symbol  = L:2
ce_fraction=  1.3424003792093053e-07
species:coords:index
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Mg1 : [-0.694254  11.3922742  5.7617118] : 7
!!!atention to nb coordination!!!
         [1.5904074677939426, 2.0053762128785797]
         [1.5904074677939422, 2.0053762128785806]

ce_symbol  = A:2
ce_fraction=  6.562766763569172e-08
species:coords:index
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Mg1 : [-0.694254  11.3922742  5.7617118] : 7
!!!atention to nb coordination!!!
         [1.5904074677939426, 2.0053762128785797]
         [1.5904074677939422, 2.0053762128785806]


**isite= 56
O1 : [1.6081824 7.8972077 4.5541938]

ce_symbol  = TL:3
ce_fraction=  0.5683446132265292
species:coords:index
Si1 : [1.0450077 8.6418485 5.8401564] : 24
Mg1 : [0.694254  6.8587258 3.0522882] : 0
Mg1 : [3.321021  6.8769768 4.5224634] : 8
!!!atention to nb coordination!!!
         [1.5891367066251711, 2.0419182667936338, 1.9939142351788661]
         [1.5891367066251705, 2.0419182667936346, 1.9939142351788666]

ce_symbol  = TY:3
ce_fraction=  0.3540102775840548
species:coords:index
Si1 : [1.0450077 8.6418485 5.8401564] : 24
Mg1 : [0.694254  6.8587258 3.0522882] : 0
Mg1 : [3.321021  6.8769768 4.5224634] : 8
!!!atention to nb coordination!!!
         [1.5891367066251711, 2.0419182667936338, 1.9939142351788661]
         [1.5891367066251705, 2.0419182667936346, 1.9939142351788666]

ce_symbol  = A:2
ce_fraction=  0.07546222500392422
species:coords:index
Si1 : [1.0450077 8.6418485 5.8401564] : 24
Mg1 : [3.321021  6.8769768 4.5224634] : 8
!!!atention to nb coordination!!!
         [1.5891367066251711, 1.9939142351788661]
         [1.5891367066251705, 1.9939142351788666]

ce_symbol  = TS:3
ce_fraction=  0.0015866976976992122
species:coords:index
Si1 : [1.0450077 8.6418485 5.8401564] : 24
Mg1 : [0.694254  6.8587258 3.0522882] : 0
Mg1 : [3.321021  6.8769768 4.5224634] : 8
!!!atention to nb coordination!!!
         [1.5891367066251711, 2.0419182667936338, 1.9939142351788661]
         [1.5891367066251705, 2.0419182667936346, 1.9939142351788666]

ce_symbol  = S:1
ce_fraction=  0.0005961864877924596
species:coords:index
Si1 : [1.0450077 8.6418485 5.8401564] : 24
!!!atention to nb coordination!!!
         [1.5891367066251711]
         [1.5891367066251705]


**isite= 57
O1 : [4.1986824 7.8972077 8.6668062]

ce_symbol  = TL:3
ce_fraction=  0.568344613226529
species:coords:index
Mg1 : [ 3.284754   6.8587258 10.1687118] : 1
Si1 : [3.6355077 8.6418485 7.3808436] : 25
Mg1 : [5.911521  6.8769768 8.6985366] : 9
!!!atention to nb coordination!!!
         [2.0419182667936355, 1.5891367066251691, 1.9939142351788663]
