cif name= ./9015032.cif
./9015032.cif
Full Formula (Fe18 Si18 O54)
O1 : [ 4.6118837   1.44694621 17.01370083] : 76
O1 : [ 3.49303665  0.35552716 19.05501295] : 63
O1 : [ 2.73968668  2.87032017 18.22909531] : 42
O1 : [ 5.06342987  2.44496231 19.4149349 ] : 79
!!!atention to nb coordination!!!
         [1.644062970153473, 1.6030837631097137, 1.6125913817471556, 1.6358333226684445]
         [1.6440629701534726, 1.6030837631097135, 1.6125913817471569, 1.635833322668445]


**isite= 26
Si1 : [4.71833719 5.44891654 0.32267468]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [5.27245    6.91162989 0.82814437] : 78
O1 : [3.29874591 5.33672932 1.05911791] : 64
O1 : [ 4.4985685   5.57773592 -1.28988901] : 80
O1 : [5.79823883 4.28558667 0.6054705 ] : 45
!!!atention to nb coordination!!!
         [1.6437977252520348, 1.603176212543214, 1.632560681405074, 1.6122956992962567]
         [1.6437977252520353, 1.6031762125432136, 1.6325606814050753, 1.612295699296256]


**isite= 27
Si1 : [ 5.61754268  3.90767566 19.92040459]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 5.06342987  2.44496231 19.4149349 ] : 79
O1 : [ 7.03713395  4.01986288 19.18396136] : 65
O1 : [ 5.83731137  3.77885628 21.53296828] : 81
O1 : [ 4.53764103  5.07100553 19.63760877] : 44
!!!atention to nb coordination!!!
         [1.643797725252037, 1.6031762125432127, 1.6325606814050728, 1.6122956992962547]
         [1.6437977252520366, 1.6031762125432143, 1.6325606814050728, 1.612295699296255]


**isite= 28
Si1 : [ 8.0059486   6.89552325 17.51815837]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 7.49206538  7.50157991 18.95319026] : 80
O1 : [ 9.1230637   5.74836408 17.71067005] : 47
O1 : [ 8.40769646  8.25403362 16.76450853] : 66
O1 : [ 6.71358317  6.17418205 16.80418496] : 83
!!!atention to nb coordination!!!
         [1.6403344683438048, 1.6127557308172233, 1.604661913444913, 1.6432588195701698]
         [1.6403344683438055, 1.6127557308172227, 1.6046619134449145, 1.6432588195701692]


**isite= 29
Si1 : [2.32993126 2.46106895 2.7249209 ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [2.84381449 1.85501229 1.28988901] : 81
O1 : [3.62229669 3.18241015 3.43889431] : 82
O1 : [1.9281834  1.10255858 3.47857074] : 67
O1 : [1.21281616 3.60822811 2.53240922] : 46
!!!atention to nb coordination!!!
         [1.6403344683438037, 1.6432588195701692, 1.6046619134449165, 1.6127557308172222]
         [1.6403344683438035, 1.6432588195701698, 1.6046619134449165, 1.6127557308172225]


**isite= 30
Si1 : [ 6.29305765  4.74399022 16.11065707]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 4.82878918  4.54011653 16.71997375] : 69
O1 : [ 7.39323322  3.57656414 16.30499063] : 49
O1 : [ 6.22356266  5.0031695  14.49485448] : 85
O1 : [ 6.71358317  6.17418205 16.80418496] : 83
!!!atention to nb coordination!!!
         [1.5990351668190177, 1.6158698727362037, 1.637932066698202, 1.6441628030379238]
         [1.5990351668190177, 1.6158698727362033, 1.637932066698202, 1.6441628030379252]


**isite= 31
Si1 : [4.04282221 4.61260198 4.1324222 ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [4.1123172  4.3534227  5.74822479] : 84
O1 : [5.50709068 4.81647567 3.52310552] : 68
O1 : [3.62229669 3.18241015 3.43889431] : 82
O1 : [2.94264664 5.78002806 3.93808864] : 48
!!!atention to nb coordination!!!
         [1.6379320666982033, 1.5990351668190186, 1.644162803037926, 1.6158698727362002]
         [1.6379320666982033, 1.5990351668190188, 1.6441628030379256, 1.6158698727362015]


**isite= 32
Si1 : [ 6.61948637  4.23273563 13.11650321]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 6.22356266  5.0031695  14.49485448] : 85
O1 : [ 6.96420821  5.50425431 12.21082785] : 70
O1 : [ 7.74775075  3.08616369 13.19788039] : 50
O1 : [ 5.26384268  3.45024034 12.62560854] : 86
!!!atention to nb coordination!!!
         [1.6279361601938156, 1.5986997131114766, 1.6106613483196432, 1.6404408812346558]
         [1.6279361601938163, 1.598699713111478, 1.6106613483196426, 1.6404408812346556]


**isite= 33
Si1 : [3.71639349 5.12385657 7.12657606]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [4.1123172  4.3534227  5.74822479] : 84
O1 : [5.07203719 5.90635185 7.61747073] : 87
O1 : [3.37167165 3.85233788 8.03225142] : 71
O1 : [2.58812911 6.27042851 7.04519888] : 51
!!!atention to nb coordination!!!
         [1.6279361601938156, 1.6404408812346547, 1.5986997131114777, 1.610661348319643]
         [1.6279361601938154, 1.6404408812346551, 1.5986997131114777, 1.6106613483196437]


**isite= 34
Si1 : [ 5.02773508  2.24532921 11.51203675]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 6.01518772  1.00949473 11.70373871] : 53
O1 : [ 5.31585272  2.96555894 10.05574963] : 88
O1 : [ 3.42469109  2.04057576 11.62094452] : 54
O1 : [ 5.26384268  3.45024034 12.62560854] : 86
!!!atention to nb coordination!!!
         [1.593455115383687, 1.6500044939734766, 1.6197329758590118, 1.6575885418989258]
         [1.593455115383686, 1.6500044939734768, 1.6197329758590115, 1.657588541898926]


**isite= 35
Si1 : [5.30814478 7.11126299 8.73104252]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 5.02002715  6.39103325 10.18732964] : 89
O1 : [6.91118877 7.31601644 8.62213475] : 55
O1 : [5.07203719 5.90635185 7.61747073] : 87
O1 : [4.32069215 8.34709747 8.53934056] : 52
!!!atention to nb coordination!!!
         [1.6500044939734773, 1.6197329758590104, 1.6575885418989276, 1.5934551153836856]
         [1.6500044939734768, 1.6197329758590115, 1.657588541898927, 1.5934551153836856]


**isite= 36
O1 : [ 2.52034418  7.12429278 10.57700892]

ce_symbol  = T:4
ce_fraction=  0.9987704223519547
species:coords:index
Fe1 : [ 2.13939166  8.81851511 11.76345579] : 0
Fe1 : [2.28287119 7.9708253  8.47962348] : 1
Fe1 : [ 0.75734354  6.06987461 10.40251358] : 10
Si1 : [ 3.72497801  6.19359855 11.16628496] : 19
!!!atention to nb coordination!!!
         [2.103133453946741, 2.2742111665637283, 2.061654081480069, 1.6323543311522213]
         [2.103133453946741, 2.2742111665637292, 2.061654081480068, 1.6323543311522213]

ce_symbol  = TY:3
ce_fraction=  0.0010163960330896382
species:coords:index
Fe1 : [ 2.13939166  8.81851511 11.76345579] : 0
Fe1 : [ 0.75734354  6.06987461 10.40251358] : 10
Si1 : [ 3.72497801  6.19359855 11.16628496] : 19
!!!atention to nb coordination!!!
         [2.103133453946741, 2.061654081480069, 1.6323543311522213]
         [2.103133453946741, 2.061654081480068, 1.6323543311522213]

ce_symbol  = S:1
ce_fraction=  0.00019423171764195054
species:coords:index
Si1 : [ 3.72497801  6.19359855 11.16628496] : 19

ce_symbol  = TL:3
ce_fraction=  1.894989731381622e-05
species:coords:index
Fe1 : [ 2.13939166  8.81851511 11.76345579] : 0
Fe1 : [ 0.75734354  6.06987461 10.40251358] : 10
Si1 : [ 3.72497801  6.19359855 11.16628496] : 19
!!!atention to nb coordination!!!
         [2.103133453946741, 2.061654081480069, 1.6323543311522213]
         [2.103133453946741, 2.061654081480068, 1.6323543311522213]


**isite= 37
O1 : [7.81553569 2.23229942 9.66607035]

ce_symbol  = T:4
ce_fraction=  0.9987704223519545
species:coords:index
Fe1 : [9.57853633 3.28671759 9.84056569] : 11
Fe1 : [ 8.05300867  1.3857669  11.76345579] : 0
Fe1 : [8.19648821 0.53807709 8.47962348] : 1
Si1 : [6.61090186 3.16299365 9.07679431] : 18
!!!atention to nb coordination!!!
         [2.061654081480067, 2.2742111665637297, 2.103133453946742, 1.6323543311522195]
         [2.0616540814800675, 2.2742111665637292, 2.103133453946741, 1.6323543311522208]

ce_symbol  = TY:3
ce_fraction=  0.001016396033089669
species:coords:index
Fe1 : [9.57853633 3.28671759 9.84056569] : 11
Fe1 : [8.19648821 0.53807709 8.47962348] : 1
Si1 : [6.61090186 3.16299365 9.07679431] : 18
!!!atention to nb coordination!!!
         [2.061654081480067, 2.103133453946742, 1.6323543311522195]
         [2.0616540814800675, 2.103133453946741, 1.6323543311522208]

ce_symbol  = S:1
ce_fraction=  0.00019423171764197488
species:coords:index
Si1 : [6.61090186 3.16299365 9.07679431] : 18
!!!atention to nb coordination!!!
         [1.6323543311522195]
         [1.6323543311522208]

ce_symbol  = TL:3
ce_fraction=  1.894989731381696e-05
species:coords:index
Fe1 : [9.57853633 3.28671759 9.84056569] : 11
Fe1 : [8.19648821 0.53807709 8.47962348] : 1
Si1 : [6.61090186 3.16299365 9.07679431] : 18
!!!atention to nb coordination!!!
         [2.061654081480067, 2.103133453946742, 1.6323543311522195]
         [2.0616540814800675, 2.103133453946741, 1.6323543311522208]


**isite= 38
O1 : [ 8.69692204  7.6641847  13.64646703]

ce_symbol  = T:4
ce_fraction=  0.9976928221951231
species:coords:index
Fe1 : [ 8.76739166  8.81851511 11.76345579] : 0
Fe1 : [ 8.32597924  9.26904496 14.98129568] : 2
Fe1 : [ 6.58755807  7.15471681 13.3458573 ] : 8
Si1 : [ 9.90556331  6.66158714 14.04930431] : 21
!!!atention to nb coordination!!!
         [2.2097909313006934, 2.1201279472309142, 2.190739621715863, 1.6212012453342448]
         [2.2097909313006934, 2.1201279472309156, 2.1907396217158634, 1.6212012453342455]

ce_symbol  = S:1
ce_fraction=  0.002307177804876945
species:coords:index
Si1 : [ 9.90556331  6.66158714 14.04930431] : 21
!!!atention to nb coordination!!!
         [1.6212012453342448]
         [1.6212012453342455]


**isite= 39
O1 : [1.63895783 1.6924075  6.59661224]

ce_symbol  = T:4
ce_fraction=  0.9976928221951228
species:coords:index
Si1 : [0.43031655 2.69500506 6.19377496] : 20
Fe1 : [2.00990063 0.08754724 5.26178359] : 3
Fe1 : [1.56848821 0.53807709 8.47962348] : 1
Fe1 : [3.7483218  2.20187539 6.89722197] : 9
!!!atention to nb coordination!!!
         [1.6212012453342428, 2.1201279472309165, 2.2097909313006943, 2.190739621715866]
         [1.6212012453342441, 2.1201279472309156, 2.2097909313006934, 2.1907396217158657]

ce_symbol  = S:1
ce_fraction=  0.0023071778048771754
species:coords:index
Si1 : [0.43031655 2.69500506 6.19377496] : 20
!!!atention to nb coordination!!!
         [1.6212012453342428]
         [1.6212012453342441]


**isite= 40
O1 : [ 3.17656764  2.45215942 14.98817832]

ce_symbol  = T:4
ce_fraction=  0.9989372122880771
species:coords:index
Fe1 : [ 0.98359625  1.83629675 14.98129568] : 2
Fe1 : [ 3.14270254  3.65693309 13.17763731] : 13
Si1 : [ 4.23051882  1.3097162  15.44304031] : 23
Fe1 : [ 2.85700559  4.11103389 16.32199482] : 5
!!!atention to nb coordination!!!
         [2.277818631575712, 2.1750138377160604, 1.6195335852749917, 2.15245228566352]
         [2.2778186315757116, 2.1750138377160604, 1.6195335852749915, 2.15245228566352]

ce_symbol  = S:1
ce_fraction=  0.0010627877119228518
species:coords:index
Si1 : [ 4.23051882  1.3097162  15.44304031] : 23
!!!atention to nb coordination!!!
         [1.6195335852749917]
         [1.6195335852749915]


**isite= 41
O1 : [7.15931222 6.90443278 5.25490095]

ce_symbol  = T:4
ce_fraction=  0.9989372122880771
species:coords:index
Fe1 : [7.19317732 5.6996591  7.06544196] : 12
Fe1 : [7.47887427 5.24555831 3.92108445] : 4
Fe1 : [9.35228361 7.52029545 5.26178359] : 3
Si1 : [6.10536104 8.046876   4.80003896] : 22
!!!atention to nb coordination!!!
         [2.17501383771606, 2.1524522856635206, 2.2778186315757116, 1.6195335852749921]
         [2.17501383771606, 2.1524522856635198, 2.277818631575712, 1.6195335852749921]

ce_symbol  = S:1
ce_fraction=  0.0010627877119228303
species:coords:index
Si1 : [6.10536104 8.046876   4.80003896] : 22


**isite= 42
O1 : [ 9.36768668  2.87032017 18.22909531]

ce_symbol  = TY:3
ce_fraction=  0.7927330953856566
species:coords:index
Si1 : [10.53768766  1.78513016 18.46128343] : 25
Fe1 : [ 9.03393429  4.50727066 19.56372153] : 6
Fe1 : [ 7.33325527  2.35398577 18.05723157] : 14
!!!atention to nb coordination!!!
         [1.6125913817471556, 2.1382761050691683, 2.105955729936586]
         [1.6125913817471556, 2.138276105069168, 2.105955729936586]

ce_symbol  = TL:3
ce_fraction=  0.11748536482947945
species:coords:index
Si1 : [10.53768766  1.78513016 18.46128343] : 25
Fe1 : [ 9.03393429  4.50727066 19.56372153] : 6
Fe1 : [ 7.33325527  2.35398577 18.05723157] : 14
!!!atention to nb coordination!!!
         [1.6125913817471556, 2.1382761050691683, 2.105955729936586]
         [1.6125913817471556, 2.138276105069168, 2.105955729936586]

ce_symbol  = S:1
ce_fraction=  0.089781539784864
species:coords:index
Si1 : [10.53768766  1.78513016 18.46128343] : 25


**isite= 43
O1 : [0.96819318 6.48627202 2.01398396]

ce_symbol  = TY:3
ce_fraction=  0.792733095385657
species:coords:index
Si1 : [-0.2018078   7.57146204  1.78179584] : 24
Fe1 : [1.30194558 4.84932154 0.67935774] : 7
Fe1 : [3.00262459 7.00260643 2.1858477 ] : 15
!!!atention to nb coordination!!!
         [1.6125913817471556, 2.138276105069166, 2.1059557299365848]
         [1.6125913817471567, 2.138276105069166, 2.105955729936585]

ce_symbol  = TL:3
ce_fraction=  0.11748536482948005
species:coords:index
Si1 : [-0.2018078   7.57146204  1.78179584] : 24
Fe1 : [1.30194558 4.84932154 0.67935774] : 7
Fe1 : [3.00262459 7.00260643 2.1858477 ] : 15
!!!atention to nb coordination!!!
         [1.6125913817471556, 2.138276105069166, 2.1059557299365848]
         [1.6125913817471567, 2.138276105069166, 2.105955729936585]

ce_symbol  = S:1
ce_fraction=  0.08978153978486308
species:coords:index
Si1 : [-0.2018078   7.57146204  1.78179584] : 24
!!!atention to nb coordination!!!
         [1.6125913817471556]
         [1.6125913817471567]


**isite= 44
O1 : [ 4.53764103  5.07100553 19.63760877]

ce_symbol  = T:4
ce_fraction=  0.9999933120577017
species:coords:index
Fe1 : [ 4.29544246  6.77316553 20.92243701] : 7
Fe1 : [ 2.40593429  4.50727066 19.56372153] : 6
Si1 : [ 5.61754268  3.90767566 19.92040459] : 27
Fe1 : [ 4.53364585  6.23456685 17.83921361] : 17
!!!atention to nb coordination!!!
         [2.146343961380557, 2.2062252818255788, 1.6122956992962554, 2.141988807653589]
         [2.146343961380557, 2.2062252818255796, 1.612295699296255, 2.1419888076535893]

ce_symbol  = S:1
ce_fraction=  6.6879422983009956e-06
species:coords:index
Si1 : [ 5.61754268  3.90767566 19.92040459] : 27
!!!atention to nb coordination!!!
         [1.6122956992962554]
         [1.612295699296255]


**isite= 45
O1 : [5.79823883 4.28558667 0.6054705 ]

ce_symbol  = T:4
ce_fraction=  0.9999933120577017
species:coords:index
Si1 : [4.71833719 5.44891654 0.32267468] : 26
Fe1 : [5.80223401 3.12202535 2.40386566] : 16
Fe1 : [7.92994558 4.84932154 0.67935774] : 7
Fe1 : [ 6.04043741  2.58342667 -0.67935774] : 6
!!!atention to nb coordination!!!
         [1.6122956992962567, 2.14198880765359, 2.2062252818255788, 2.146343961380557]
         [1.612295699296256, 2.1419888076535893, 2.2062252818255788, 2.1463439613805577]

ce_symbol  = S:1
ce_fraction=  6.687942298297934e-06
species:coords:index
Si1 : [4.71833719 5.44891654 0.32267468] : 26
!!!atention to nb coordination!!!
         [1.6122956992962567]
         [1.612295699296256]


**isite= 46
O1 : [1.21281616 3.60822811 2.53240922]

ce_symbol  = T:4
ce_fraction=  0.9996457818176052
species:coords:index
Si1 : [2.32993126 2.46106895 2.7249209 ] : 29
Fe1 : [-0.82576599  3.12202535  2.40386566] : 16
Fe1 : [1.30194558 4.84932154 0.67935774] : 7
Fe1 : [0.85087427 5.24555831 3.92108445] : 4
!!!atention to nb coordination!!!
         [1.6127557308172225, 2.0996984893974657, 2.2320521299641163, 2.177216343472367]
         [1.6127557308172225, 2.0996984893974653, 2.2320521299641163, 2.1772163434723675]

ce_symbol  = S:1
ce_fraction=  0.0003542181823948831
species:coords:index
Si1 : [2.32993126 2.46106895 2.7249209 ] : 29


**isite= 47
O1 : [ 9.1230637   5.74836408 17.71067005]

ce_symbol  = T:4
ce_fraction=  0.999645781817605
species:coords:index
Fe1 : [ 9.48500559  4.11103389 16.32199482] : 5
Si1 : [ 8.0059486   6.89552325 17.51815837] : 28
Fe1 : [ 9.03393429  4.50727066 19.56372153] : 6
Fe1 : [11.16164585  6.23456685 17.83921361] : 17
!!!atention to nb coordination!!!
         [2.1772163434723666, 1.612755730817223, 2.232052129964118, 2.0996984893974653]
         [2.1772163434723666, 1.6127557308172227, 2.232052129964118, 2.099698489397464]

ce_symbol  = S:1
ce_fraction=  0.0003542181823949161
species:coords:index
Si1 : [ 8.0059486   6.89552325 17.51815837] : 28
!!!atention to nb coordination!!!
         [1.612755730817223]
         [1.6127557308172227]


**isite= 48
O1 : [2.94264664 5.78002806 3.93808864]

ce_symbol  = T:4
ce_fraction=  0.9999023973377305
species:coords:index
Fe1 : [2.72428361 7.52029545 5.26178359] : 3
Si1 : [4.04282221 4.61260198 4.1324222 ] : 31
Fe1 : [3.00262459 7.00260643 2.1858477 ] : 15
Fe1 : [0.85087427 5.24555831 3.92108445] : 4
!!!atention to nb coordination!!!
         [2.1973578125618207, 1.6158698727362015, 2.1374385512052267, 2.1590411568668664]
         [2.1973578125618216, 1.6158698727362015, 2.137438551205227, 2.1590411568668664]

ce_symbol  = S:1
ce_fraction=  9.760266226952586e-05
species:coords:index
Si1 : [4.04282221 4.61260198 4.1324222 ] : 31


**isite= 49
O1 : [ 7.39323322  3.57656414 16.30499063]

ce_symbol  = T:4
ce_fraction=  0.9999023973377305
species:coords:index
Si1 : [ 6.29305765  4.74399022 16.11065707] : 30
Fe1 : [ 9.48500559  4.11103389 16.32199482] : 5
Fe1 : [ 7.33325527  2.35398577 18.05723157] : 14
Fe1 : [ 7.61159625  1.83629675 14.98129568] : 2
!!!atention to nb coordination!!!
         [1.6158698727362035, 2.159041156866866, 2.1374385512052276, 2.19735781256182]
         [1.6158698727362033, 2.159041156866866, 2.1374385512052276, 2.19735781256182]

ce_symbol  = S:1
ce_fraction=  9.760266226949866e-05
species:coords:index
Si1 : [ 6.29305765  4.74399022 16.11065707] : 30
!!!atention to nb coordination!!!
         [1.6158698727362035]
         [1.6158698727362033]


**isite= 50
O1 : [ 7.74775075  3.08616369 13.19788039]

ce_symbol  = T:4
ce_fraction=  0.9988433637198313
species:coords:index
Fe1 : [ 9.77070254  3.65693309 13.17763731] : 13
Fe1 : [ 8.05300867  1.3857669  11.76345579] : 0
Si1 : [ 6.61948637  4.23273563 13.11650321] : 32
Fe1 : [ 7.61159625  1.83629675 14.98129568] : 2
!!!atention to nb coordination!!!
         [2.102027937500409, 2.245463330463771, 1.610661348319641, 2.1820347148042303]
         [2.1020279375004107, 2.2454633304637706, 1.6106613483196426, 2.1820347148042303]

ce_symbol  = S:1
ce_fraction=  0.0011566362801686933
species:coords:index
Si1 : [ 6.61948637  4.23273563 13.11650321] : 32
!!!atention to nb coordination!!!
         [1.610661348319641]
         [1.6106613483196426]


**isite= 51
O1 : [2.58812911 6.27042851 7.04519888]

ce_symbol  = T:4
ce_fraction=  0.9988433637198314
species:coords:index
Fe1 : [2.72428361 7.52029545 5.26178359] : 3
Si1 : [3.71639349 5.12385657 7.12657606] : 33
Fe1 : [2.28287119 7.9708253  8.47962348] : 1
Fe1 : [0.56517732 5.6996591  7.06544196] : 12
!!!atention to nb coordination!!!
         [2.18203471480423, 1.6106613483196448, 2.245463330463769, 2.1020279375004094]
         [2.1820347148042303, 1.6106613483196437, 2.2454633304637706, 2.102027937500409]

ce_symbol  = S:1
ce_fraction=  0.0011566362801685814
species:coords:index
Si1 : [3.71639349 5.12385657 7.12657606] : 33
!!!atention to nb coordination!!!
         [1.6106613483196448]
         [1.6106613483196437]


**isite= 52
O1 : [3.60630916 0.91434926 8.53934056]

ce_symbol  = TY:3
ce_fraction=  0.9117709744861029
species:coords:index
Fe1 : [1.56848821 0.53807709 8.47962348] : 1
Si1 : [ 4.5937618  -0.32148522  8.73104252] : 35
Fe1 : [3.7483218  2.20187539 6.89722197] : 9
!!!atention to nb coordination!!!
         [2.073128337278827, 1.5934551153836858, 2.091517295402669]
         [2.0731283372788263, 1.5934551153836862, 2.0915172954026695]

ce_symbol  = TL:3
ce_fraction=  0.07264469659289126
species:coords:index
Fe1 : [1.56848821 0.53807709 8.47962348] : 1
Si1 : [ 4.5937618  -0.32148522  8.73104252] : 35
Fe1 : [3.7483218  2.20187539 6.89722197] : 9
!!!atention to nb coordination!!!
         [2.073128337278827, 1.5934551153836858, 2.091517295402669]
         [2.0731283372788263, 1.5934551153836862, 2.0915172954026695]

ce_symbol  = S:1
ce_fraction=  0.01558432892100577
species:coords:index
Si1 : [ 4.5937618  -0.32148522  8.73104252] : 35
!!!atention to nb coordination!!!
         [1.5934551153836858]
         [1.5934551153836862]


**isite= 53
O1 : [ 6.7295707   8.44224294 11.70373871]

ce_symbol  = TY:3
ce_fraction=  0.9117709744861039
species:coords:index
Si1 : [ 5.74211807  9.67807742 11.51203675] : 34
Fe1 : [ 8.76739166  8.81851511 11.76345579] : 0
Fe1 : [ 6.58755807  7.15471681 13.3458573 ] : 8
!!!atention to nb coordination!!!
         [1.5934551153836862, 2.0731283372788254, 2.0915172954026704]
         [1.5934551153836876, 2.0731283372788254, 2.09151729540267]

ce_symbol  = TL:3
ce_fraction=  0.07264469659289059
species:coords:index
Si1 : [ 5.74211807  9.67807742 11.51203675] : 34
Fe1 : [ 8.76739166  8.81851511 11.76345579] : 0
Fe1 : [ 6.58755807  7.15471681 13.3458573 ] : 8
!!!atention to nb coordination!!!
         [1.5934551153836862, 2.0731283372788254, 2.0915172954026704]
         [1.5934551153836876, 2.0731283372788254, 2.09151729540267]

ce_symbol  = S:1
ce_fraction=  0.015584328921005556
species:coords:index
Si1 : [ 5.74211807  9.67807742 11.51203675] : 34
!!!atention to nb coordination!!!
         [1.5934551153836862]
         [1.5934551153836876]


**isite= 54
O1 : [ 3.42469109  2.04057576 11.62094452]

ce_symbol  = L:2
ce_fraction=  0.654785728422145
species:coords:index
Fe1 : [ 1.42500867  1.3857669  11.76345579] : 0
Si1 : [ 5.02773508  2.24532921 11.51203675] : 34
!!!atention to nb coordination!!!
         [2.108984088391059, 1.6197329758590115]
         [2.1089840883910593, 1.6197329758590115]

ce_symbol  = SS:4
ce_fraction=  0.3038719356831629
species:coords:index
Fe1 : [ 1.42500867  1.3857669  11.76345579] : 0
Fe1 : [ 3.14270254  3.65693309 13.17763731] : 13
Si1 : [ 5.02773508  2.24532921 11.51203675] : 34
Fe1 : [2.95053633 3.28671759 9.84056569] : 11
!!!atention to nb coordination!!!
         [2.108984088391059, 2.26172965873237, 1.6197329758590115, 2.224284370645471]
         [2.1089840883910593, 2.2617296587323703, 1.6197329758590115, 2.2242843706454716]

ce_symbol  = T:4
ce_fraction=  0.032768487218892396
species:coords:index
Fe1 : [ 1.42500867  1.3857669  11.76345579] : 0
Fe1 : [ 3.14270254  3.65693309 13.17763731] : 13
Si1 : [ 5.02773508  2.24532921 11.51203675] : 34
Fe1 : [2.95053633 3.28671759 9.84056569] : 11
!!!atention to nb coordination!!!
         [2.108984088391059, 2.26172965873237, 1.6197329758590115, 2.224284370645471]
         [2.1089840883910593, 2.2617296587323703, 1.6197329758590115, 2.2242843706454716]

ce_symbol  = S:1
ce_fraction=  0.008529981591583968
species:coords:index
Si1 : [ 5.02773508  2.24532921 11.51203675] : 34

ce_symbol  = A:2
ce_fraction=  4.38670842158524e-05
species:coords:index
Fe1 : [ 1.42500867  1.3857669  11.76345579] : 0
Si1 : [ 5.02773508  2.24532921 11.51203675] : 34
!!!atention to nb coordination!!!
         [2.108984088391059, 1.6197329758590115]
         [2.1089840883910593, 1.6197329758590115]


**isite= 55
O1 : [6.91118877 7.31601644 8.62213475]

ce_symbol  = L:2
ce_fraction=  0.6547857284221424
species:coords:index
Si1 : [5.30814478 7.11126299 8.73104252] : 35
Fe1 : [8.91087119 7.9708253  8.47962348] : 1
!!!atention to nb coordination!!!
         [1.6197329758590115, 2.1089840883910584]
         [1.6197329758590115, 2.1089840883910607]

ce_symbol  = SS:4
ce_fraction=  0.3038719356831648
species:coords:index
Fe1 : [7.19317732 5.6996591  7.06544196] : 12
Si1 : [5.30814478 7.11126299 8.73104252] : 35
Fe1 : [ 7.38534354  6.06987461 10.40251358] : 10
Fe1 : [8.91087119 7.9708253  8.47962348] : 1
!!!atention to nb coordination!!!
         [2.2617296587323694, 1.6197329758590115, 2.224284370645472, 2.1089840883910584]
         [2.2617296587323694, 1.6197329758590115, 2.224284370645471, 2.1089840883910607]

ce_symbol  = T:4
ce_fraction=  0.0327684872188926
species:coords:index
Fe1 : [7.19317732 5.6996591  7.06544196] : 12
Si1 : [5.30814478 7.11126299 8.73104252] : 35
Fe1 : [ 7.38534354  6.06987461 10.40251358] : 10
Fe1 : [8.91087119 7.9708253  8.47962348] : 1
!!!atention to nb coordination!!!
         [2.2617296587323694, 1.6197329758590115, 2.224284370645472, 2.1089840883910584]
         [2.2617296587323694, 1.6197329758590115, 2.224284370645471, 2.1089840883910607]

ce_symbol  = S:1
ce_fraction=  0.00852998159158443
species:coords:index
Si1 : [5.30814478 7.11126299 8.73104252] : 35

ce_symbol  = A:2
ce_fraction=  4.3867084215853263e-05
species:coords:index
Si1 : [5.30814478 7.11126299 8.73104252] : 35
Fe1 : [8.91087119 7.9708253  8.47962348] : 1
!!!atention to nb coordination!!!
         [1.6197329758590115, 2.1089840883910584]
         [1.6197329758590115, 2.1089840883910607]


**isite= 56
O1 : [ 3.14407244  4.70805835 11.25980798]

ce_symbol  = TL:3
ce_fraction=  0.8582698409993583
species:coords:index
Si1 : [ 3.72497801  6.19359855 11.16628496] : 19
Fe1 : [2.95053633 3.28671759 9.84056569] : 11
Fe1 : [ 3.14270254  3.65693309 13.17763731] : 13
!!!atention to nb coordination!!!
         [1.5978196106673708, 2.0178985258111037, 2.1869923467745043]
         [1.5978196106673719, 2.0178985258111033, 2.1869923467745043]

ce_symbol  = TY:3
ce_fraction=  0.1263716375922727
species:coords:index
Si1 : [ 3.72497801  6.19359855 11.16628496] : 19
Fe1 : [2.95053633 3.28671759 9.84056569] : 11
Fe1 : [ 3.14270254  3.65693309 13.17763731] : 13
!!!atention to nb coordination!!!
         [1.5978196106673708, 2.0178985258111037, 2.1869923467745043]
         [1.5978196106673719, 2.0178985258111033, 2.1869923467745043]

ce_symbol  = S:1
ce_fraction=  0.015358521408369111
species:coords:index
Si1 : [ 3.72497801  6.19359855 11.16628496] : 19
!!!atention to nb coordination!!!
         [1.5978196106673708]
         [1.5978196106673719]


**isite= 57
O1 : [7.19180742 4.64853385 8.98327129]

ce_symbol  = TL:3
ce_fraction=  0.858269840999358
species:coords:index
Fe1 : [7.19317732 5.6996591  7.06544196] : 12
Fe1 : [ 7.38534354  6.06987461 10.40251358] : 10
Si1 : [6.61090186 3.16299365 9.07679431] : 18
!!!atention to nb coordination!!!
         [2.1869923467745043, 2.017898525811102, 1.5978196106673732]
         [2.1869923467745043, 2.017898525811103, 1.5978196106673728]

ce_symbol  = TY:3
